id,first_name,last_name,position,age,year,team_id,team_abbr,state,country,stars,height,shooting2,shooting3,finishing,ballwork,rebounding,defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,is_redshirt,is_redshirting,has_graduated,has_progressed,created_at,updated_at,deleted_at,free_throw,interior_defense,perimeter_defense,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type
57,Jesse,Rodriguez,F,0,4,25,CSU,Kansas,USA,1,6-5,12,16,13,11,12,16,100,,0,40,9,0,66,Average,Average,Average,Average,Average,57,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,Larry,Griffin,F,0,4,25,CSU,Utah,USA,3,6-6,14,10,12,10,16,13,80,,0,39,14,0,63,Popular,Average,Average,Average,Average,58,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,Steven,Howard,C,23,5,25,CSU,Pennsylvania,USA,4,7-0,12,17,19,11,22,15,87,,0,41,15,25,81,Focused,Average,Average,Average,Average,59,0,0,1,1,"2022-10-06 15:22:17.858","2023-04-17 23:24:37.543",NULL,9,17,18,0,0,0,0,0,1,1,1,3,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,Dino,Moye,PG,23,5,25,CSU,California,USA,2,6-4,19,12,15,18,16,6,86,,0,38,4,25,73,Perfectionist,Average,Average,"Streams too much",Average,60,0,0,1,1,"2022-10-06 15:22:19.112","2023-04-17 23:24:42.925",NULL,18,6,10,1,0,0,0,0,1,0,1,3,"Floor General",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,Charley,Timm,PF,23,5,25,CSU,Tennessee,USA,2,6-7,16,10,9,7,14,15,72,,0,36,0,8,58,Average,Average,Open-Minded,Average,Average,61,0,0,1,1,"2022-10-06 15:22:20.366","2023-04-17 23:24:45.472",NULL,16,15,14,1,1,0,1,1,0,0,1,5,"Two-Way Wing",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,Santo,Eng,PG,22,4,25,CSU,"New Jersey",USA,4,6-4,20,23,8,20,15,8,88,,0,40,21,25,72,Jokester,Average,Average,"Track Athlete",Average,63,0,0,1,1,"2022-10-06 15:22:21.629","2023-04-17 23:24:41.256",NULL,18,10,9,0,1,1,0,1,1,1,0,5,"Defensive Dawg",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,Jules,Stillwell,SF,24,6,25,CSU,Illinois,USA,3,6-5,19,17,18,16,14,9,92,A-,0,35,4,31,78,Average,Average,Average,"Film Room Genius",Average,64,0,0,0,0,"2025-02-17 23:48:13.984","2025-02-17 23:48:13.984",NULL,18,12,12,0,0,0,0,0,0,0,0,0,,6.271738925342133,6.470498127700338,3.412345942168892,PF,SF,,27,4,0,0,0,,NULL,NULL,0,,0,0,7,11,0,,,0,0,0,,0
65,Randall,Buchanan,PF,24,6,25,CSU,,Spain,3,6-6,14,14,9,19,20,8,71,A-,0,36,4,35,69,Average,Average,Average,Average,Average,65,0,0,0,0,"2025-12-11 22:42:19.973","2025-12-11 22:42:19.674",NULL,9,7,12,1,1,0,0,1,0,0,0,3,"Pure Defender",5.634084297317127,7.368006731004124,4.138170259496214,C,PF,,30,5,0,0,0,,NULL,NULL,0,,0,0,6,16,0,,,0,0,0,,0
66,Max,Garner,SF,24,6,25,CSU,Nevada,USA,4,6-7,16,20,21,19,10,13,76,A+,0,36,17,34,85,Average,"Drafted team discount",Average,Average,"Values academics",66,0,0,0,0,"2025-12-11 22:42:18.177","2025-12-11 22:42:17.876",NULL,22,16,16,0,1,1,1,1,1,1,0,6,All-Around,6.8034225477037,6.47070230921803,3.955986663166192,PF,SF,,26,8,0,0,0,,NULL,NULL,0,,0,0,7,13,0,,,0,0,0,,0
68,Darrel,Wallace,PF,23,5,25,CSU,"New York",USA,1,6-6,4,6,9,8,15,6,65,B,0,40,1,0,44,Impatient,Average,Average,Average,"Sits at the front of the class",68,0,0,0,0,"2025-02-17 23:48:17.996","2025-02-17 23:48:17.996",NULL,5,5,9,0,0,0,0,0,0,0,0,0,"Pure Defender",0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,16,10,0,,,0,0,0,,0
69,Rick,Hampton,C,23,5,56,MEMP,Florida,USA,2,6-10,12,6,14,9,16,13,81,,0,40,10,0,61,Average,"Will eventually play for LeBron",Average,Average,"More likely to get academic probation",69,0,0,1,1,"2022-10-06 15:22:29.013","2022-10-06 21:30:49.958",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,Jordan,Bridges,F,0,4,56,MEMP,"New Hampshire",USA,2,6-5,17,21,10,15,14,14,97,,0,35,11,0,72,Average,Average,Average,Average,Average,70,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,Joshua,Davis,F,23,5,56,MEMP,Florida,USA,1,6-5,13,10,11,11,15,9,84,,0,40,9,0,57,Average,Average,Average,Average,Average,71,0,0,1,1,"2022-10-06 15:22:31.547","2022-10-06 21:30:50.993",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,Donald,Wright,SF,23,5,56,MEMP,Ohio,USA,2,6-5,10,12,15,8,10,16,73,,0,32,4,8,60,Average,Average,"Is going to school mainly for academics","Gym Rat",Average,72,0,0,1,1,"2022-10-06 15:22:32.791","2023-04-17 23:30:43.743",NULL,10,18,17,0,0,0,0,0,0,0,0,0,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,Whitney,Archie,SG,23,5,56,MEMP,Florida,USA,1,6-1,18,14,7,16,7,5,70,,0,33,5,5,56,Average,"Hates Cleveland",Average,Average,"More likely to get academic probation",73,0,0,1,1,"2022-10-06 15:22:34.074","2023-04-17 23:30:46.088",NULL,17,10,10,0,0,0,0,0,1,1,1,3,"Defensive Dawg",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,Johnathan,Sullivan,G,0,3,56,MEMP,"North Carolina",USA,4,6-0,16,14,14,16,8,11,75,,0,33,11,0,64,Average,Average,"Prefers to play for a team with a rich history",Average,Average,74,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,Aaron,Thompson,C,22,4,56,MEMP,Georgia,USA,4,6-9,11,8,13,12,19,15,76,,0,27,27,25,70,Average,Average,"Prefers to play for a specific coach","Track Athlete",Average,75,0,0,1,1,"2022-10-06 15:22:36.592","2023-04-17 23:30:40.661",NULL,13,13,19,0,0,0,1,0,0,0,1,2,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,Leif,Brandt,SF,24,6,56,MEMP,Texas,USA,2,6-5,21,15,12,12,9,7,65,B-,0,38,1,29,58,Average,Average,Average,Persistant,"Has other priorities",76,0,0,0,0,"2025-02-17 23:52:33.318","2025-02-17 23:52:33.318",NULL,13,10,8,1,0,0,0,0,0,0,0,1,,4.325972614974955,7.049951377943957,2.6424956738207563,SF,,,29,0,0,0,0,,NULL,NULL,0,,0,0,11,8,0,,,0,0,0,,0
77,Wilbur,Santiago,C,23,5,56,MEMP,California,USA,3,6-10,1,6,18,17,19,11,80,B+,0,31,3,18,71,Perfectionist,Average,Average,Hard-working,Average,77,0,0,0,0,"2024-03-20 14:59:40.184","2024-03-20 14:59:40.184",NULL,3,13,16,0,0,0,0,1,0,1,0,2,"Stretch Bigs",7.5,0,0,C,,,18,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,Dale,Chandler,SF,23,5,56,MEMP,Arizona,USA,4,6-8,17,27,10,13,15,12,79,A-,0,36,11,32,69,Average,Average,Average,Average,Average,78,0,0,0,0,"2025-02-17 23:52:31.508","2025-02-17 23:52:31.508",NULL,13,9,16,0,1,0,0,0,1,0,0,2,,3.430943798083585,7.504167846032904,4.820276591210965,SG,SF,,25,7,0,0,0,,NULL,NULL,0,,0,0,14,14,0,,,0,0,0,,0
79,Steven,Watson,SG,22,4,56,MEMP,Texas,USA,4,6-4,16,19,17,23,10,5,65,B,0,36,14,30,73,Average,Average,Average,Average,Average,79,0,0,0,0,"2024-03-20 15:57:28.426","2024-03-20 15:57:28.426",NULL,13,8,6,1,0,0,1,1,0,0,0,3,"Mid-Range Magician",5,5,7.5,SG,SG,,30,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,Anthony,White,PG,24,6,56,MEMP,"New Jersey",USA,2,6-4,21,9,9,16,8,8,76,A-,0,44,4,14,58,Average,Average,Average,Average,Average,80,0,0,0,0,"2025-12-11 23:04:28.599","2025-12-11 23:04:28.298",NULL,20,9,10,1,1,1,1,0,1,0,0,5,"Floor General",1.3911019636764863,4.018905749590266,1.0047860400297006,PG,,,14,0,0,0,0,,NULL,NULL,0,,0,0,13,11,0,,,0,0,0,,0
81,Nolan,Criswell,C,24,6,56,MEMP,,Canada,3,6-9,7,11,17,9,16,14,85,A-,0,37,9,32,69,Average,Average,Legacy,Average,Average,81,0,0,0,0,"2025-12-11 23:04:25.823","2025-12-11 23:04:25.506",NULL,7,17,21,0,0,0,0,0,0,0,0,0,"Stretch Bigs",8.657125613236705,4.577087103700025,3.6782346108230115,PF,C,,11,21,0,0,0,,NULL,NULL,0,,0,0,12,9,0,,,0,0,0,,0
82,Bernardo,Mooney,F,1,5,134,SMC,Louisiana,USA,1,6-7,7,11,17,11,13,8,74,,0,35,5,0,58,Average,Loyal,Average,Average,"Skips classes often",82,0,0,1,1,"2022-10-06 15:22:45.402","2022-10-06 21:34:36.065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,Travis,Willis,F,0,4,134,SMC,Missouri,USA,2,6-8,8,8,17,14,10,10,77,,0,40,9,0,59,Motivation,Average,Average,Average,"Teacher's Pet",83,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,Francis,Doyle,G,0,4,134,SMC,Wisconsin,USA,3,6-2,17,13,17,20,16,6,91,,0,40,15,0,74,"Book Worm","Championship seeking",Open-Minded,Average,Average,84,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,Jesse,Martin,SF,23,5,134,SMC,California,USA,2,6-7,7,10,13,11,8,13,65,B,0,42,5,0,53,Average,"I'm the starter",Average,"Focuses on Max Weight","Has other priorities",85,0,0,1,1,"2022-10-06 15:22:49.160","2023-04-17 23:50:25.598",NULL,9,12,14,0,1,0,1,0,0,0,1,3,"Two-Way Wing",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,Booker,Lewandowski,PG,23,5,134,SMC,D.C.,USA,2,6-2,23,20,8,17,13,10,94,A+,0,41,5,37,69,Average,Average,"Wants that NIL money",Average,Average,86,0,0,1,1,"2022-10-06 15:22:50.407","2023-04-17 23:50:19.621",NULL,19,10,12,1,0,0,0,1,0,1,1,4,"Mid-Range Magician",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,Reyes,Partridge,SG,23,5,134,SMC,,France,2,6-4,10,14,15,13,6,13,81,A+,0,31,3,17,59,Abrasive,"Championship seeking",Multi-Sport,Average,Average,87,0,0,1,1,"2022-10-06 15:22:51.644","2023-04-17 23:50:23.616",NULL,10,14,15,0,0,0,0,0,0,0,0,0,3-and-D,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,Fred,Andrews,C,0,2,134,SMC,Illinois,USA,5,6-9,10,16,16,11,17,14,89,,0,38,17,0,71,Average,Average,Legacy,"Focuses on Max Weight",Average,88,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,Abraham,Lawson,PF,22,4,134,SMC,Michigan,USA,3,6-8,16,11,11,18,15,15,89,A-,0,39,19,32,76,Average,Average,Average,Average,Average,89,0,0,1,1,"2022-10-06 15:22:54.141","2023-04-17 23:50:21.289",NULL,16,17,20,0,0,0,0,1,1,1,1,4,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,Wm,Mccarthy,C,23,5,134,SMC,Illinois,USA,2,7-1,12,9,10,11,9,9,81,A-,0,44,0,18,50,Average,Average,Average,Average,Average,90,0,0,0,0,"2024-03-20 15:11:03.478","2024-03-20 15:11:03.478",NULL,6,12,11,0,0,0,0,1,0,0,0,1,"Rim Protector",1,0,0,PF,,,18,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,Nicholas,Garcia,SG,22,4,134,SMC,Texas,USA,3,6-3,20,21,8,18,9,7,94,A+,0,38,11,35,67,Average,Average,Average,Quiet,Average,91,0,0,0,0,"2024-03-20 15:59:53.191","2024-03-20 15:59:53.191",NULL,22,7,15,1,1,0,1,0,0,0,1,4,"Sharp Shooter",0,15,15,SG,SF,,25,10,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,Martin,Richardson,PG,24,6,134,SMC,"North Carolina",USA,2,6-3,18,9,12,19,6,9,84,B+,0,41,2,4,60,Paranoid,Average,Average,Average,Average,93,0,0,0,0,"2025-12-11 23:18:53.359","2025-12-11 23:18:53.034",NULL,13,7,14,0,0,0,0,0,0,0,0,0,"Floor General",0.5936806219293885,0.9734001630859654,0.5200368741011051,SG,,,4,0,0,0,0,,NULL,NULL,0,,0,0,12,11,0,,,0,0,0,,0
94,Kenneth,Lee,PF,24,6,134,SMC,,Portugal,2,6-5,12,4,23,8,17,5,72,A,0,39,5,38,66,Impatient,Average,Average,Average,"Frequent visits to the principal",94,0,0,0,0,"2025-12-11 23:18:45.526","2025-12-11 23:18:45.213",NULL,11,6,12,0,0,1,0,0,0,0,1,2,Slasher,10.02828162844629,6.980806071542978,2.2602909887400973,C,PF,,27,11,0,0,0,,NULL,NULL,0,,0,0,7,10,0,,,0,0,0,,0
95,Johnny,Young,F,0,4,107,TLNE,,Sweden,3,6-6,13,15,14,8,8,16,75,,0,40,10,0,60,Average,Average,Average,Quiet,Average,95,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,Roger,Stewart,F,0,4,107,TLNE,Kansas,USA,4,6-8,9,13,19,16,17,17,83,,0,40,17,0,80,Average,Average,Average,Hard-working,Average,96,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,William,Green,G,0,4,107,TLNE,"North Carolina",USA,2,6-4,18,14,7,20,7,9,89,,0,40,9,0,59,Average,Average,Average,Average,"Has other priorities",97,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,Len,Shultz,C,0,3,107,TLNE,Florida,USA,3,6-9,6,10,18,8,15,19,87,,0,33,8,0,68,Average,Adversarial,Average,Average,Average,98,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,Rex,Baker,PG,23,5,107,TLNE,Ohio,USA,2,6-1,11,17,20,12,13,6,87,,0,29,7,4,68,Impatient,"Will eventually play for LeBron","Prefers to play for an up-and-coming team","Footwork king","Seeks out tutoring",99,0,0,1,1,"2022-10-06 15:23:06.727","2023-04-17 23:40:40.756",NULL,13,9,11,0,0,1,0,0,0,0,1,2,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,Santos,Bass,SF,23,5,107,TLNE,,Sweden,2,6-6,19,11,22,10,13,10,100,,0,32,4,32,72,Average,"Money motivated",Average,Persistant,"Less likely to get academic probation",100,0,0,1,1,"2022-10-06 15:23:08.067","2023-04-17 23:40:36.643",NULL,19,10,13,1,0,1,1,0,0,0,1,4,Slasher,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,Daniel,Bennett,PF,24,6,107,TLNE,Massachusetts,USA,3,6-6,6,6,17,11,10,14,67,B,0,38,6,0,58,Average,Average,Average,Average,"Teacher's Pet",102,0,0,0,0,"2024-03-20 15:07:03.251","2024-03-20 15:07:03.251",NULL,6,13,15,0,0,0,1,0,1,0,0,2,"Pure Defender",0,0,0,PF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,Lazaro,Gracia,PF,23,5,107,TLNE,Pennsylvania,USA,3,6-6,6,9,15,17,19,11,72,,0,33,6,33,68,Average,Average,Average,"Trolls on Discord",Average,103,0,0,1,1,"2022-10-06 15:23:10.603","2023-04-17 23:40:38.307",NULL,3,11,11,1,0,0,0,0,1,0,0,2,"Pure Defender",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,Bobbie,Jack,SG,24,6,107,TLNE,Arizona,USA,1,6-3,10,22,9,14,11,2,74,B,0,42,1,0,53,Average,Average,Average,Complacent,Average,104,0,0,0,0,"2025-02-17 23:59:52.025","2025-02-17 23:59:52.025",NULL,11,7,3,0,1,0,0,0,1,1,0,3,"Defensive Dawg",0,0,0,SG,PG,,0,0,0,0,0,,NULL,NULL,0,,0,0,12,14,0,,,0,0,0,,0
105,Bobby,Mitchell,PF,24,6,107,TLNE,California,USA,2,6-6,13,10,4,17,17,6,65,C+,0,39,3,0,59,Average,Average,Average,"Center of Attention",Tutor,105,0,0,0,0,"2025-02-17 23:59:50.222","2025-02-17 23:59:50.222",NULL,14,10,9,1,0,0,0,1,0,1,1,4,"Pure Defender",0,0,0,PF,SF,,0,0,0,0,0,,NULL,NULL,0,,0,0,11,11,0,,,0,0,0,,0
106,Howard,Bell,C,24,6,107,TLNE,Wisconsin,USA,2,6-11,9,6,14,11,16,10,87,A+,0,41,1,39,60,Average,"I'm the starter",Average,Average,"Sits at the front of the class",106,0,0,0,0,"2025-02-17 23:59:48.718","2025-02-17 23:59:48.718",NULL,11,12,11,0,0,0,1,0,0,0,0,1,"Rim Protector",15,0,0,C,PF,,39,0,0,0,0,,NULL,NULL,0,,0,0,10,12,0,,,0,0,0,,0
107,Faustino,Thatcher,PG,23,5,107,TLNE,Florida,USA,4,6-4,17,19,12,20,8,11,81,A-,0,36,14,35,73,Average,Average,Average,Average,Studious,107,0,0,0,0,"2024-03-20 15:07:01.743","2024-03-20 15:07:01.743",NULL,25,11,15,0,1,0,1,0,0,1,0,3,"Floor General",5,10,10,SG,SG,,35,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,Gary,George,G,1,5,129,WISC,California,USA,2,6-4,18,18,12,13,6,11,74,,0,40,10,0,60,Average,"Will eventually play for LeBron",Average,Average,Average,108,0,0,1,1,"2022-10-06 15:23:16.852","2022-10-06 21:34:25.031",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,Steve,Henderson,F,0,4,129,WISC,Ohio,USA,4,6-6,11,13,17,7,15,15,67,,0,40,12,0,66,Average,"Money motivated",Average,Average,Average,109,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,Victor,Adams,G,0,4,129,WISC,"New York",USA,4,6-1,17,23,12,20,7,12,79,,0,37,20,0,71,Cooperative,"Will eventually play for LeBron",Average,Average,Average,110,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,Roy,Barnes,PG,23,5,129,WISC,,Nigeria,1,6-3,16,21,8,16,4,10,82,B+,0,41,4,20,56,Selfish,Average,"Prefers to be close to home",Average,"Studies hard",112,0,0,1,1,"2022-10-06 15:23:20.623","2023-04-17 23:49:27.359",NULL,16,11,12,0,1,0,1,1,0,0,0,3,"Mid-Range Magician",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,Ralph,Long,PG,23,5,129,WISC,,Canada,2,6-0,22,18,12,16,7,6,82,A+,0,32,8,24,62,Average,"I'm the starter",Average,Average,"Sits at the back of the class",113,0,0,1,1,"2022-10-06 15:23:21.876","2023-04-17 23:49:25.008",NULL,21,8,6,1,0,0,0,1,1,1,0,4,"Mid-Range Magician",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
