id,player_id,first_name,last_name,position,archetype,team_id,team_abbr,age,year,state,country,height,stars,overall,finishing,shooting2,shooting3,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,potential,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,personality,free_agency,recruiting_bias,work_ethic,academic_bias,is_redshirt,is_redshirting,has_graduated,has_progressed,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,relative_id,notes,relative_type,created_at,updated_at,deleted_at,defense
472,472,Adam,Gray,C,"Stretch Bigs",139,SDST,22,4,Kansas,USA,6-10,2,51,11,12,10,4,9,6,20,14,A,52,42,7,0,86,13,13,0,,,0,0,Dramatic,"Will eventually play for LeBron",Average,Average,"More likely to get academic probation",0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,,,,0,0,0,0,98,TCU,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:39:25.082","2026-01-21 16:00:11.898",NULL,0
473,473,Kevin,Butler,C,,173,CP,22,4,California,USA,6-9,1,49,7,14,10,18,5,12,8,14,A-,6,38,1,0,75,6,16,0,,,0,0,Average,Average,Open-Minded,Persistant,Average,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:35:55.021","2026-01-30 00:00:44.776",NULL,0
474,474,Ernest,Cox,PG,"Floor General",223,ACU,21,3,Ohio,USA,6-1,3,47,11,9,13,9,18,5,3,3,B,91,32,6,12,75,10,9,0,,,0,0,Average,Average,Average,Average,"Frequent visits to the principal",0,0,0,1,0,0,0,0,0,0,0,0,0,2.5507596195032147,2.4374755731035793,1.5831153264350863,SG,,,12,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:51:42.595","2025-12-13 10:00:52.749",NULL,0
475,475,Waylon,Lundy,SF,"Pure Defender",180,JMU,22,4,Maryland,USA,6-5,2,63,8,20,10,24,12,17,7,10,A-,68,45,5,40,87,16,15,0,,,0,0,Uncooperative,Average,Average,"Film Room Genius",Average,0,0,0,1,0,0,0,1,1,1,1,0,4,4.29245112439191,6.371538534588814,7.729998030952825,PF,SF,,27,13,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:52:50.461","2025-12-11 23:27:43.175",NULL,0
476,476,Austin,James,PF,"Point Forward",0,,22,4,Texas,USA,6-7,2,48,16,3,9,2,14,7,7,8,A+,55,45,5,0,84,8,13,0,,,0,0,Average,Average,Open-Minded,"Film Room Genius",Average,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,98,TCU,NULL,NULL,2,High,0,0,0,,0,"2023-04-17 23:51:29.765","2026-01-07 22:25:05.533",NULL,0
477,477,Douglas,Robinson,PF,"Two-Way Wing",106,TROY,22,4,Texas,USA,6-8,2,54,17,10,3,13,10,12,4,10,A,43,42,8,0,85,12,9,0,,,0,0,Average,Average,Average,"Working-Class mentality",Average,0,0,0,1,0,1,1,1,0,1,0,1,5,0,0,0,,,,0,0,0,0,98,TCU,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:36:51.243","2025-12-11 23:13:22.894",NULL,0
478,478,Eugene,Smith,PF,"Point Forward",107,TLNE,22,4,"South Carolina",USA,6-5,4,73,15,18,13,15,16,11,18,14,A+,69,45,12,45,78,11,11,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,0,0,0,1,0,1,0,3,6.755059490344246,9.846751529098894,3.6870437242387917,C,PF,,29,16,0,0,0,,0,,0,,0,0,0,,0,"2023-04-17 23:40:47.004","2025-12-19 10:00:08.487",NULL,0
479,479,Wayne,Miller,PF,All-Around,226,SFA,22,4,Texas,USA,6-5,1,52,6,7,17,8,10,20,5,8,B-,36,42,1,0,74,10,14,0,,,0,0,Average,"Championship seeking","Prefers to play for a team where he can start immediately",Average,Average,0,0,0,1,1,1,0,0,1,1,1,1,6,0,0,0,C,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:54:05.475","2026-01-28 16:01:27.244",NULL,0
481,481,Joseph,Nelson,PF,"Pure Defender",106,TROY,22,4,"North Carolina",USA,6-7,2,48,7,10,9,6,12,15,3,10,A-,72,39,6,0,87,16,8,0,,,0,0,Average,Average,Average,Average,Tutor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:32:11.688","2026-01-14 21:38:26.960",NULL,0
482,482,Scott,Hill,PG,"Sharp Shooter",135,VCU,22,4,Virginia,USA,6-1,3,65,20,14,20,15,11,7,13,10,B+,14,48,9,48,80,9,2,0,,,0,0,Flamboyant,"Hates Tags",Average,Average,Average,0,0,0,1,0,0,1,0,0,0,0,0,1,7.194427541964809,5.300299478212394,4.2411563177186355,PG,SG,,27,21,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:50:43.063","2025-12-11 23:18:58.898",NULL,0
483,483,Christopher,Brocco,C,"Rim Protector",98,TCU,22,4,,Italy,6-9,2,53,14,3,3,6,11,9,13,17,A+,21,37,8,0,87,7,8,0,,,0,0,Eccentric,Average,Average,Average,Average,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:50:02.871","2026-01-14 21:38:29.825",NULL,0
484,484,Russell,Torres,SF,,24,COLO,22,4,Texas,USA,6-7,3,54,7,18,18,16,12,10,5,11,B,85,34,8,5,65,7,11,0,,,0,0,Uncooperative,Average,Average,Average,Average,1,0,0,1,1,0,0,1,0,0,0,0,2,0,3,2,SF,,,5,0,0,0,0,,0,,0,High,0,0,0,,0,"2023-04-17 23:24:35.396","2026-01-14 19:55:42.756",NULL,0
485,485,Bruce,Cox,C,"Rim Protector",87,RICE,22,4,Michigan,USA,6-9,1,49,17,11,1,10,5,8,13,12,B+,66,41,1,0,83,11,9,0,,,0,0,Average,Average,"Prefers to play in a different state","Gym Rat","Seeks out tutoring",1,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0,,,,0,0,0,0,52,LOU,0,,0,,0,0,0,,0,"2023-04-17 23:40:48.297","2026-01-14 21:39:55.546",NULL,0
486,486,Sean,Williams,PG,,105,TLDO,22,4,,"South Africa",6-3,3,63,22,15,17,14,14,4,11,6,B-,21,39,14,35,73,8,6,0,,,0,0,Average,Average,"Prefers to play for a team where he can start immediately","Skips Leg Day",Average,0,0,0,1,0,0,0,0,0,0,0,0,0,7.051188877355538,5.939938705741346,3.804050388617646,PG,SG,,29,6,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:40:24.327","2025-12-11 23:13:08.617",NULL,0
487,487,George,Lopez,PF,"Pure Defender",12,BAYL,22,4,Florida,USA,6-7,4,68,12,19,9,10,15,13,14,18,A+,96,41,17,41,86,13,13,0,,,0,0,Average,Average,"Prefers to play for a team where he can start immediately",Average,"Didn't come here to play school",1,0,0,1,1,0,0,1,0,0,0,1,3,5.948063115415538,10.061122588317623,3.049728191724801,C,PF,,12,29,0,0,0,,0,,0,,0,0,0,,0,"2023-04-17 23:21:52.446","2025-12-12 10:00:10.057",NULL,0
488,488,Christopher,Clark,C,"Rim Protector",98,TCU,22,4,California,USA,6-10,2,48,15,8,6,13,6,9,10,9,A-,57,48,7,0,85,12,8,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:37:28.283","2026-01-14 21:39:56.906",NULL,0
489,489,Thomas,Mitchell,PG,"Floor General",98,TCU,22,4,Georgia,USA,6-0,2,44,9,7,14,8,16,5,1,10,B+,32,44,6,0,70,11,12,0,,,0,0,Frail,Average,"Prefers to play for a specific coach",Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,"Wayne Ward",0,0,,0,"2023-04-17 23:26:15.090","2026-01-14 21:40:02.415",NULL,0
490,490,Ervin,Rice,C,"Stretch Bigs",98,TCU,22,4,Virginia,USA,6-9,2,53,11,9,13,13,4,14,10,17,A,21,47,7,0,87,13,8,0,,,0,0,Average,"Hometown hero","Prefers to play for a specific coach",Average,"Wants to finish degree",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PF,,,0,0,0,0,196,PROV,NULL,NULL,0,,"Steven Farr",0,0,,0,"2023-04-17 23:55:52.714","2026-01-14 21:40:08.701",NULL,0
491,491,Lawrence,Butler,C,"Rim Protector",98,TCU,22,4,Kentucky,USA,6-10,3,62,8,2,5,4,18,20,11,15,B+,48,35,13,31,82,16,12,0,,,0,0,Average,Average,Average,Average,"Loves Learning",0,0,0,1,0,0,0,0,1,1,0,0,2,9.961743693921719,2.6705003323175998,4.04314463212575,C,PF,,14,17,0,0,105,TLDO,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:40:23.899","2025-12-11 23:11:47.361",NULL,0
492,492,Timothy,Taylor,PF,,104,TTU,22,4,Texas,USA,6-5,2,59,10,10,22,18,11,15,7,8,A+,12,35,7,30,88,12,11,0,,,0,0,Relaxed,Average,Average,Average,Average,0,0,0,1,1,1,0,1,0,1,0,0,4,5.53350901487675,5.809427803436209,4.5834180976176,C,PF,,10,20,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:40:12.886","2025-12-11 23:13:00.328",NULL,0
493,493,Vadim,Antoni,PG,"Floor General",196,PROV,22,4,,Latvia,5-11,2,48,8,14,10,12,16,9,4,2,C+,19,40,6,0,66,8,11,0,,,0,0,Average,Average,Average,Average,"Borderline failing",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SG,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:56:51.758","2026-01-28 16:01:31.494",NULL,0
495,495,Gavin,Pruitt,SG,"Sharp Shooter",121,UVA,22,4,California,USA,6-2,3,67,12,21,14,20,21,5,9,14,A+,76,45,11,45,76,6,12,0,,,0,0,Jokester,"Hometown hero","Prefers to be close to home",Average,"Seeks out tutoring",0,0,0,1,1,1,0,1,1,0,0,1,5,5.360260402698183,7.633103447881045,4.233706745388288,SF,SG,,27,18,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:43:33.206","2025-12-13 10:00:33.335",NULL,0
496,496,Gus,Dodge,SF,,43,IAST,22,4,Illinois,USA,6-6,3,72,7,18,7,18,21,18,11,13,A+,96,43,11,40,93,8,13,0,,,0,0,Average,Average,"Prefers to be close to home",Average,"Never Studies",0,0,0,1,1,0,0,0,1,1,0,0,3,3.7800497695448105,10.800405386059214,5.593704172238589,SG,SF,,27,13,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:28:18.897","2025-12-11 22:45:32.355",NULL,0
497,497,Thomas,Ramirez,PG,"Floor General",123,WAKE,22,4,,"New Zealand",5-11,1,58,4,14,7,18,16,16,14,5,A+,71,41,1,0,87,11,8,0,,,0,0,Average,"Will eventually play for LeBron",Average,Average,"Skips classes often",0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,,,,0,0,0,0,62,MINN,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:35:55.452","2026-01-14 21:40:13.206",NULL,0
498,498,Albert,Sanders,PG,"Mid-Range Magician",36,GAST,22,4,,Netherlands,6-2,2,50,4,16,15,14,11,11,8,11,A,33,39,4,37,76,9,13,0,,,0,0,Dramatic,Average,"Prefers to be close to home",Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5723645369583665,10.792476260809009,4.468364476100797,PG,SG,,30,7,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:26:59.257","2025-12-11 22:44:21.443",NULL,0
499,499,Parker,Gerber,C,"Stretch Bigs",62,MINN,22,4,"New York",USA,6-9,2,57,15,1,7,3,7,13,18,21,B+,23,45,6,13,74,7,8,0,,,0,0,Reserved,Average,Average,Average,Average,0,0,0,1,0,0,1,0,1,1,0,1,4,3.5638850531565467,0.18339342117375418,2.9700508317816747,C,,,13,0,0,0,76,OHIO,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:34:43.056","2025-12-11 23:05:27.793",NULL,0
500,500,Willie,White,SG,"Defensive Dawg",27,ECU,22,4,"North Carolina",USA,6-3,4,68,13,17,19,17,17,8,8,18,B,61,34,18,34,69,8,14,0,,,0,0,Reserved,"Hometown hero",Average,Average,Average,0,0,0,1,1,0,0,1,0,1,0,1,4,5.020354338682277,8.812722603020383,4.083582505276033,SG,PG,,30,4,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:25:15.306","2025-12-13 22:00:24.977",NULL,0
501,501,Louis,Roberts,PF,"Pure Defender",120,VAND,22,4,Missouri,USA,6-8,2,46,9,10,5,7,8,13,10,8,A-,55,38,6,0,69,11,10,0,,,0,0,Average,Average,"Prefers to be close to home",Average,Average,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,,,,0,0,0,0,106,TROY,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:34:21.866","2026-01-28 16:01:44.053",NULL,0
502,502,Phillip,Wilson,PG,"Floor General",67,NEB,22,4,Utah,USA,5-11,2,59,6,14,23,19,19,11,4,7,A+,52,48,4,48,100,9,13,0,,,0,0,Flamboyant,Average,Average,"Focuses on Max Reps",Average,1,0,0,1,0,0,0,1,1,1,0,0,3,4.629906879033663,8.584293595977204,5.398626940975399,PG,SG,,25,23,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:32:57.503","2025-12-13 10:00:10.340",NULL,0
503,503,Carl,Anderson,SF,,71,UNC,22,4,Florida,USA,6-5,2,42,12,10,14,11,6,4,10,9,A-,17,44,5,0,93,8,7,0,,,0,0,Flamboyant,"Hates Tags",Average,Average,"Teacher's Pet",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:33:47.070","2026-01-28 16:01:55.659",NULL,0
504,504,Carlos,Hernandez,SG,"Mid-Range Magician",122,VT,22,4,"New York",USA,6-4,3,59,7,20,13,20,20,7,7,9,A+,38,45,10,33,99,15,7,0,,,0,0,Tough,"Hometown hero",Average,Average,Average,0,0,0,1,1,0,0,1,1,1,0,0,4,2.753937498942377,8.067074182444514,3.541854576713796,SF,SG,,4,29,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:43:43.305","2025-12-11 23:16:35.136",NULL,0
505,505,Craig,Davis,C,"Rim Protector",14,BC,22,4,Virginia,USA,6-10,1,49,11,4,2,9,9,8,20,13,A,5,40,1,11,75,11,12,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,0,1,0,1,0,2,3.2705053206428545,1.5626339243085632,0.33794308339121865,C,,,11,0,0,0,195,MARQ,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:55:39.833","2026-02-14 22:00:41.971",NULL,0
506,506,Peter,Rivera,PG,,87,RICE,22,4,Georgia,USA,6-4,2,52,10,14,14,14,12,3,13,13,B-,16,47,8,14,68,5,12,0,,,0,0,Tough,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,1.768564294336778,3.3102954965178375,1.3870119669349228,SG,,,14,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:36:49.942","2025-12-11 23:09:42.784",NULL,0
507,507,Edward,Perez,SF,,62,MINN,22,4,Kansas,USA,6-6,3,66,10,19,17,19,14,9,13,17,A+,41,44,9,42,77,13,13,0,,,0,0,Motivational,"Hates Tags",Average,Average,"Studies hard",0,0,0,1,1,1,0,0,0,0,0,0,2,3.782627930983631,5.752979365900993,9.106776069574495,SG,SF,,30,12,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:32:00.572","2025-12-11 23:05:24.717",NULL,0
508,508,Augustine,Rosser,C,,106,TROY,22,4,Texas,USA,6-9,2,47,13,11,13,10,7,7,10,9,B,1,36,6,0,82,15,9,0,,,0,0,Disloyal,Average,Average,"Trolls on Discord",Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:22:04.689","2026-01-14 21:40:16.469",NULL,0
509,509,Roscoe,Kunkel,PG,"Floor General",93,SOCA,22,4,California,USA,6-3,3,61,14,10,14,9,19,13,5,3,A-,36,45,10,42,77,13,11,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,0,0,1,0,0,0,2,8.289470913072678,6.515389653538357,3.740691658202485,PG,SG,,29,13,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:38:02.757","2025-12-11 23:10:54.011",NULL,0
510,510,Samuel,Perez,SG,"Mid-Range Magician",63,MSST,22,4,"South Carolina",USA,6-2,2,44,15,15,9,14,14,2,3,0,B+,91,45,6,11,72,9,9,0,,,0,0,Average,"Hometown hero",Average,"Focuses on Max Reps",Average,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2658586449025284,2.205471992169771,0.5179376466021971,SF,SG,,8,3,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2023-04-17 23:32:12.125","2025-12-11 23:05:42.381",NULL,0
511,511,Richard,Rollins,SF,"Offensive Weapon",1,USAF,23,5,"New Mexico",USA,6-7,1,53,14,13,7,16,11,9,6,9,D,76,40,1,39,27,11,15,0,,,0,0,Average,Average,Average,Average,"More likely to get academic probation",1,0,0,1,1,1,1,1,1,0,0,0,5,8.546597861555808,9.014830268208552,2.323856904048543,PF,SF,,29,10,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:33:50.202","2025-12-12 10:00:06.735",NULL,7
589,589,Kevin,Hauer,PG,"Floor General",7,ARK,23,5,,Bulgaria,5-10,1,63,15,8,7,11,25,13,2,3,A,74,42,4,22,87,9,15,0,,,0,0,Average,Average,Average,Average,Average,1,0,0,1,0,0,1,0,1,1,0,0,3,4.930956002768305,3.0808613615131035,2.251529332304129,SG,,,22,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:35:07.980","2026-01-21 22:00:10.448",NULL,1
656,656,Abe,Heller,C,"Rim Protector",106,TROY,23,5,Maryland,USA,6-11,3,49,12,3,1,4,11,15,10,9,D+,50,44,3,0,35,14,6,0,,,0,0,Impatient,Average,Average,Average,Average,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,0,0,0,0,0,,0,,0,,0,0,0,,0,"2022-10-06 22:35:47.261","2026-01-14 21:40:18.416",NULL,8
693,693,Carl,Dauffenbach,PF,"Pure Defender",15,BGSU,23,5,"Puerto Rico",USA,6-8,4,67,19,14,4,14,12,10,16,17,A,99,48,11,13,90,15,7,0,,,0,0,Average,Average,"Prefers to play for an up-and-coming team",Average,Average,1,0,0,1,0,0,0,0,0,0,0,0,0,2.296093916151591,1.2438153698681476,0.7297175592625345,SF,,,13,0,0,0,0,,0,,0,,0,0,0,,0,"2022-10-06 22:36:08.988","2025-12-12 10:00:11.365",NULL,12
694,694,Gregory,Lowe,SG,"Mid-Range Magician",67,NEB,23,5,Utah,USA,6-1,1,56,10,14,10,13,14,2,17,20,A+,33,48,1,11,99,6,13,0,,,0,0,Average,Average,Average,"Gym Rat","Naturally book smart",1,0,0,1,0,0,0,0,0,0,1,1,2,2.2364644135855003,2.4879723473634914,0.6802937295080358,PG,SG,,5,6,0,0,15,BGSU,0,,0,,0,0,0,,0,"2022-10-06 22:36:09.583","2025-12-13 10:00:11.124",NULL,3
719,719,Daniel,Morrell,SF,,365,SFNY,21,3,Arkansas,USA,6-5,2,47,13,13,11,15,6,6,9,9,F,32,31,5,0,29,11,9,0,,,0,0,Average,Average,Legacy,Average,"Wants to finish degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SF,,,0,0,0,0,365,SFNY,0,,0,,0,0,0,,0,"2022-10-06 22:36:24.296","2025-04-09 16:02:01.626",NULL,6
796,796,James,Bailey,C,"Rim Protector",365,SFNY,21,3,,Norway,6-9,2,44,6,6,1,7,12,16,6,7,A+,64,35,6,0,88,8,11,0,,,0,0,Average,Loyal,Legacy,Average,Tutor,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,C,PF,,0,0,0,0,23,CCU,NULL,NULL,0,Medium,0,0,0,,0,"2022-10-06 22:37:09.491","2025-02-20 16:52:41.679",NULL,6
802,802,Sangeeta,Khalil,PF,,157,STET,23,5,"Puerto Rico",USA,6-7,2,52,16,7,11,8,10,10,6,11,F,82,40,1,0,27,6,13,0,,,0,0,Motivation,Average,Average,Average,Average,1,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,,,,0,0,0,0,24,COLO,0,,0,,0,0,0,,0,"2022-10-06 22:37:13.071","2026-01-28 16:02:22.475",NULL,8
803,803,Jason,Ku,C,"Stretch Bigs",290,PRIN,23,5,"New Jersey",USA,7-0,2,54,13,5,15,3,8,13,11,16,C,25,39,2,0,51,10,8,0,,,0,0,Average,"Hates Tags",Average,Average,Average,1,0,0,1,0,1,1,0,0,1,0,1,4,0,0,0,,,,0,0,0,0,369,MRCY,0,,0,,0,0,0,,0,"2022-10-06 22:37:13.639","2025-12-13 10:00:57.441",NULL,10
834,834,Mark,Stephens,PG,"Floor General",182,DAY,23,5,,Israel,6-3,1,48,13,8,13,10,16,1,6,11,C,15,40,1,0,36,13,6,0,,,0,0,Relaxed,"Highest bidder",Average,Average,Average,1,0,0,1,0,0,0,0,1,0,1,1,3,0,0,0,,,,0,0,0,0,27,ECU,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:37:31.783","2026-01-28 16:02:36.682",NULL,3
835,835,Freddie,Brooks,SF,"Two-Way Wing",27,ECU,23,5,Maryland,USA,6-6,2,51,14,8,11,9,12,5,10,12,C,21,46,5,28,31,12,12,0,,,0,0,Average,Average,Average,Average,Average,1,0,0,1,1,1,0,1,0,0,1,1,5,4.886539279284949,3.7482927726401503,2.136794506956033,SF,,,28,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:37:32.365","2025-12-13 22:00:25.151",NULL,6
924,924,Steven,Edwards,PF,"Pure Defender",34,UGA,23,5,Michigan,USA,6-6,3,53,11,8,4,8,6,18,9,15,C-,60,42,6,42,29,15,13,0,,,0,0,Average,Loyal,"Prefers to play for a team with a rich history",Average,Average,1,0,0,1,0,0,0,1,0,1,0,1,3,10.95689184959558,8.240252302488718,2.3544898822530853,C,PF,,27,15,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:38:24.729","2025-12-12 10:00:15.428",NULL,9
925,925,Steven,Walters,SG,"Mid-Range Magician",256,UNCA,23,5,Arkansas,USA,6-4,1,54,12,17,10,15,13,7,8,9,A+,60,36,1,0,80,10,7,0,,,0,0,Average,Average,Average,Average,"Teacher's Pet",1,0,0,1,1,0,0,1,1,0,1,0,4,0,0,0,,,,0,0,0,0,58,MIAO,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:38:25.328","2026-01-28 16:02:56.574",NULL,4
965,965,Johnny,Tomas,SF,"Pure Defender",106,TROY,22,4,"American Samoa",USA,6-5,1,45,10,5,6,9,11,5,15,12,C+,89,44,1,0,45,13,5,0,,,0,0,Motivational,Average,Average,Complacent,"Takes AP classes",0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,,,,0,0,0,0,69,UNM,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:38:48.611","2026-01-14 21:40:20.370",NULL,8
1001,1001,Wade,Noji,C,"Stretch Bigs",365,SFNY,21,3,,China,7-1,2,38,7,8,9,6,3,12,7,12,B,70,29,6,0,62,12,6,0,,,0,0,Average,"I'm the starter",Legacy,Average,Average,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,PF,,,0,0,0,0,365,SFNY,0,,0,,0,0,0,,0,"2022-10-06 22:39:09.757","2026-01-14 21:40:23.178",NULL,10
1002,1002,Michael,Williams,C,"Rim Protector",311,SIUE,23,5,,Senegal,7-0,1,57,11,11,7,8,2,15,14,29,A+,21,44,1,42,92,7,8,0,,,0,0,Average,"Drafted team discount",Average,Average,Average,1,0,0,1,1,0,0,0,0,1,0,1,3,3.906340322143769,2.547844434801658,8.593187855966864,PF,C,,25,17,0,0,40,ILLI,0,,0,,0,0,0,,0,"2022-10-06 22:39:10.335","2025-12-11 23:50:12.919",NULL,9
1003,1003,Jesus,Rodriguez,SG,"Defensive Dawg",325,UTC,23,5,,Guatemala,6-0,2,52,10,7,12,11,13,9,8,13,B,30,43,4,0,71,6,13,0,,,0,0,Average,Average,Average,Average,Average,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SG,SF,,0,0,0,0,40,ILLI,0,,0,,0,0,0,,0,"2022-10-06 22:39:10.908","2026-01-28 16:03:07.369",NULL,10
1016,1016,Thomas,Moore,SF,,269,UNCW,23,5,California,USA,6-5,1,44,13,13,7,17,8,5,3,9,F,45,40,1,0,28,10,8,0,,,0,0,Flamboyant,Adversarial,Average,Average,"Sits at the front of the class",1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:39:18.443","2026-02-04 16:00:11.009",NULL,6
1035,1035,Kevin,Johnson,SG,"Mid-Range Magician",44,KANS,23,5,Florida,USA,5-11,3,62,14,18,16,21,19,6,1,10,C,63,32,5,0,43,11,11,0,,,0,0,Popular,"I'm the starter",Average,Average,Average,1,0,0,1,1,0,0,1,1,1,0,1,5,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,Medium,0,0,0,,0,"2022-10-06 22:39:29.732","2025-12-17 17:17:39.330",NULL,4
1048,1048,William,Marsh,PG,3-and-D,346,AAMU,22,4,"South Carolina",USA,5-10,2,36,4,8,16,9,10,3,9,8,C-,93,40,7,0,30,10,8,0,,,0,0,Average,Average,Legacy,Average,Average,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,PG,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:39:37.373","2026-01-28 16:03:17.771",NULL,9
1059,1059,John,Tryon,C,"Stretch Bigs",0,,22,4,,Ukraine,7-1,2,46,12,10,11,13,0,8,16,14,B-,38,39,8,0,45,14,7,0,,,0,0,Average,Loyal,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,PF,,,0,0,0,0,0,,NULL,NULL,2,,0,0,0,,0,"2022-10-06 22:39:43.896","2026-01-07 22:25:48.514",NULL,13
1146,1146,Stuart,Dougherty,SF,,280,PFW,22,4,"South Dakota",USA,6-6,1,35,8,13,5,11,4,5,9,9,D-,37,38,1,0,28,10,10,0,,,0,0,Frail,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,0,,0,"2022-10-06 22:40:35.109","2026-01-28 16:03:29.693",NULL,6
